fdc_id,food_name,description,calories,protein_g,fat_g,carbs_g,sugar_g,fiber_g,sodium_mg,potassium_mg,phosphorus_mg,canonical_name,gi_value,gi_category,gi_match_type
167763,tamarinds,"tamarinds, raw",239.0,2.8,0.6,62.5,38.8,5.1,28.0,628.0,113.0,tamarinds,,unknown,unmatched
167764,fruit salad,"fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",86.0,0.41,0.1,22.36,0.0,1.3,2.0,131.0,7.0,fruit salad,,unknown,unmatched
167766,maraschino cherries,"maraschino cherries, canned, drained",165.0,0.22,0.21,41.97,38.77,3.2,4.0,21.0,3.0,maraschino cherries,,unknown,unmatched
167768,apricots,"apricots, canned, heavy syrup, drained",83.0,0.64,0.11,21.31,18.65,2.7,4.0,143.0,13.0,apricots,,unknown,unmatched
167780,prune puree,prune puree,257.0,2.1,0.2,65.1,39.0,3.3,23.0,852.0,72.0,prune puree,,unknown,unmatched
167781,candied fruit,candied fruit,322.0,0.34,0.07,82.74,80.68,1.6,98.0,56.0,5.0,candied fruit,,unknown,unmatched
167782,abiyuch,"abiyuch, raw",69.0,1.5,0.1,17.6,8.55,5.3,20.0,304.0,47.0,abiyuch,,unknown,unmatched
167783,rowal,"rowal, raw",111.0,2.3,2.0,23.9,14.1,6.2,4.0,131.0,52.0,rowal,,unknown,unmatched
167784,guava nectar,"guava nectar, canned, with added ascorbic acid",63.0,0.09,0.06,16.25,12.95,1.0,6.0,39.0,2.0,guava nectar,,unknown,unmatched
167786,tamarind nectar,"tamarind nectar, canned",57.0,0.09,0.12,14.73,12.7,0.5,7.0,27.0,2.0,tamarind nectar,,unknown,unmatched
167788,nance,"nance, canned, syrup, drained",95.0,0.56,1.28,22.79,15.66,7.0,8.0,194.0,7.0,nance,,unknown,unmatched
167789,nance,"nance, frozen, unsweetened",73.0,0.66,1.16,16.97,8.31,7.5,3.0,244.0,10.0,nance,,unknown,unmatched
167790,naranjilla (lulo) pulp,"naranjilla (lulo) pulp, frozen, unsweetened",25.0,0.44,0.22,5.9,3.74,1.1,4.0,200.0,12.0,naranjilla (lulo) pulp,,unknown,unmatched
167791,horned melon (kiwano),horned melon (kiwano),44.0,1.78,1.26,7.56,0.0,0.0,2.0,123.0,37.0,horned melon (kiwano),,unknown,unmatched
167795,fruit juice smoothie,"fruit juice smoothie, naked juice, mighty mango",63.0,0.42,0.0,15.0,12.5,0.0,4.0,142.0,,fruit juice smoothie,,unknown,unmatched
167796,fruit juice smoothie,"fruit juice smoothie, naked juice, green machine",53.0,0.6,0.26,12.53,11.15,0.7,6.0,165.0,15.0,fruit juice smoothie,,unknown,unmatched
167797,fruit juice smoothie,"fruit juice smoothie, bolthouse farms, berry boost",46.0,0.63,0.02,10.9,9.3,0.0,4.0,116.0,,fruit juice smoothie,,unknown,unmatched
167798,fruit juice smoothie,"fruit juice smoothie, bolthouse farms, green goodness",56.0,0.63,0.33,13.04,11.46,0.6,11.0,177.0,16.0,fruit juice smoothie,,unknown,unmatched
167799,fruit juice smoothie,"fruit juice smoothie, bolthouse farms, strawberry banana",52.0,0.44,0.3,12.37,10.33,0.6,5.0,184.0,16.0,fruit juice smoothie,,unknown,unmatched
167801,lemon juice from concentrate,"lemon juice from concentrate, bottled, concord",24.0,0.4,0.07,5.37,1.42,0.0,29.0,112.0,9.0,lemon juice from concentrate,,unknown,unmatched
167802,lemon juice from concentrate,"lemon juice from concentrate, bottled, real lemon",17.0,0.47,0.07,5.66,1.59,0.7,26.0,109.0,9.0,lemon juice from concentrate,,unknown,unmatched
167803,cranberry sauce,"cranberry sauce, whole, canned, ocean spray",158.0,0.75,0.05,40.4,31.3,1.2,5.0,21.0,4.0,cranberry sauce,,unknown,unmatched
167804,cranberry sauce,"cranberry sauce, jellied, canned, ocean spray",160.0,1.05,0.04,40.61,32.2,1.0,5.0,34.0,4.0,cranberry sauce,,unknown,unmatched
167805,ruby red grapefruit juice blend (grapefruit,"ruby red grapefruit juice blend (grapefruit, grape, apple), ocean spray, bottled, with added vitamin c",44.0,0.5,0.1,10.53,10.3,0.2,8.0,94.0,,ruby red grapefruit juice blend (grapefruit,,unknown,unmatched
167806,baobab powder,baobab powder,250.0,3.69,0.47,79.65,0.0,44.5,10.0,2189.0,47.0,baobab powder,,unknown,unmatched
167807,cherry juice,"cherry juice, tart",59.0,0.31,0.54,13.7,12.21,0.0,4.0,161.0,17.0,cherry juice,,unknown,unmatched
167808,raspberries,"raspberries, puree, seedless",41.0,1.02,0.87,7.99,6.04,0.9,4.0,169.0,20.0,raspberries,,unknown,unmatched
167809,raspberries,"raspberries, puree, with seeds",55.0,1.1,0.97,11.51,6.56,4.3,4.0,195.0,30.0,raspberries,,unknown,unmatched
167909,hormel,"hormel, cure 81 ham",106.0,18.43,3.59,0.21,0.0,0.0,1038.0,319.0,,hormel,,unknown,unmatched
167910,hormel always tender,"hormel always tender, pork tenderloin, teriyaki-flavored",119.0,18.2,3.07,4.63,3.33,0.0,413.0,536.0,,hormel always tender,,unknown,unmatched
167921,pillsbury grands,"pillsbury grands, buttermilk biscuits, refrigerated dough",293.0,6.16,11.34,42.41,4.6,1.5,1066.0,,,pillsbury grands,,unknown,unmatched
167922,heinz,"heinz, weight watcher, chocolate eclair, frozen",241.0,4.4,6.9,40.3,16.8,2.1,300.0,,,heinz,,unknown,unmatched
167923,interstate brands corp,"interstate brands corp, wonder hamburger rolls",273.0,8.07,4.15,50.84,11.06,2.6,488.0,,,interstate brands corp,,unknown,unmatched
167924,nabisco,"nabisco, nabisco snackwell's fat free devil's food cookie cakes",305.0,5.0,1.09,74.25,43.38,1.6,174.0,111.0,71.0,nabisco,,unknown,unmatched
167927,toaster pastries,"toaster pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",385.0,4.01,9.02,71.83,31.0,1.8,311.0,86.0,71.0,toaster pastries,,unknown,unmatched
167928,toaster pastries,"toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",409.0,4.7,11.03,72.7,28.99,1.0,354.0,81.0,76.0,toaster pastries,,unknown,unmatched
167929,muffin,"muffin, blueberry, commercially prepared, low-fat",255.0,4.23,4.22,50.05,27.05,4.2,413.0,96.0,125.0,muffin,,unknown,unmatched
167930,pie crust,"pie crust, refrigerated, regular, baked",506.0,3.41,28.69,58.52,0.0,1.4,472.0,83.0,52.0,pie crust,,unknown,unmatched
167931,pie crust,"pie crust, deep dish, frozen, baked, made with enriched flour",521.0,6.1,31.84,52.47,0.0,2.3,393.0,103.0,77.0,pie crust,,unknown,unmatched
167932,pie crust,"pie crust, refrigerated, regular, unbaked",445.0,2.97,25.46,51.11,0.0,1.8,409.0,73.0,45.0,pie crust,,unknown,unmatched
167935,bread,"bread, pan dulce, sweet yeast bread",367.0,9.42,11.58,56.38,12.5,2.3,228.0,103.0,94.0,bread,,unknown,unmatched
167936,keikitos (muffins),"keikitos (muffins), latino bakery item",467.0,6.81,25.24,53.16,25.81,1.2,515.0,90.0,255.0,keikitos (muffins),,unknown,unmatched
167938,pan dulce,"pan dulce, la ricura, salpora de arroz con azucar, cookie-like, contains wheat flour and rice flour",445.0,8.81,16.11,66.28,21.86,1.2,445.0,94.0,297.0,pan dulce,,unknown,unmatched
167939,garlic bread,"garlic bread, frozen",350.0,8.36,16.61,41.72,3.69,2.5,544.0,103.0,87.0,garlic bread,,unknown,unmatched
167940,cinnamon buns,"cinnamon buns, frosted (includes honey buns)",452.0,4.45,26.61,48.6,25.7,1.2,305.0,102.0,131.0,cinnamon buns,,unknown,unmatched
167943,bread,"bread, potato",266.0,12.5,3.13,47.07,9.38,6.3,375.0,718.0,369.0,bread,,unknown,unmatched
167944,bread,"bread, cheese",408.0,10.42,20.83,44.83,2.08,2.1,750.0,84.0,120.0,bread,,unknown,unmatched
167945,focaccia,"focaccia, italian flatbread, plain",249.0,8.77,7.89,35.82,1.75,1.8,561.0,114.0,128.0,focaccia,,unknown,unmatched
167946,schiff,"schiff,tiger's milk bar",387.0,16.8,14.29,56.46,36.4,2.3,168.0,294.0,560.0,schiff,,unknown,unmatched
167947,candies,"candies, toblerone, milk chocolate with honey and almond nougat",489.0,5.71,28.57,61.21,55.74,2.5,54.0,260.0,145.0,candies,,unknown,unmatched
167948,snacks,"snacks, corn-based, extruded, onion-flavor",499.0,7.7,22.6,65.1,4.83,3.9,950.0,143.0,72.0,snacks,,unknown,unmatched
167949,snacks,"snacks, corn-based, extruded, puffs or twists, cheese-flavor",567.0,5.46,36.54,54.54,3.57,0.8,928.0,180.0,126.0,snacks,,unknown,unmatched
167950,snacks,"snacks, kraft, cornnuts, plain",446.0,8.5,15.64,71.86,0.61,6.9,564.0,278.0,275.0,snacks,,unknown,unmatched
167951,snacks,"snacks, crisped rice bar, chocolate chip",404.0,5.1,13.5,73.0,0.0,2.2,278.0,168.0,134.0,snacks,,unknown,unmatched
167952,snacks,"snacks, granola bars, hard, chocolate chip",438.0,7.3,16.3,72.1,0.0,4.4,344.0,251.0,204.0,snacks,,unknown,unmatched
167953,fruit syrup,fruit syrup,341.0,0.0,0.0,85.13,53.0,0.1,0.0,7.0,0.0,fruit syrup,,unknown,unmatched
167954,snacks,"snacks, granola bars, soft, uncoated, plain",443.0,7.4,17.2,67.3,0.0,4.6,278.0,325.0,230.0,snacks,,unknown,unmatched
167955,snacks,"snacks, granola bars, soft, uncoated, peanut butter",426.0,10.5,15.8,64.4,0.0,4.3,409.0,291.0,250.0,snacks,,unknown,unmatched
167956,topping,"topping, smucker's magic shell",609.0,2.94,44.1,50.07,47.06,2.9,29.0,73.0,54.0,topping,,unknown,unmatched
167957,syrup,"syrup, fruit flavored",261.0,0.0,0.02,65.1,65.0,0.0,0.0,1.0,0.0,syrup,,unknown,unmatched
167958,snacks,"snacks, oriental mix, rice-based",506.0,17.31,25.58,51.62,3.0,13.2,413.0,328.0,262.0,snacks,,unknown,unmatched
167959,snacks,"snacks, popcorn, air-popped",387.0,12.94,4.54,77.78,0.87,14.5,8.0,329.0,358.0,snacks,,unknown,unmatched
167960,snacks,"snacks, popcorn, cheese-flavor",526.0,9.3,33.2,51.6,0.79,9.9,889.0,261.0,361.0,snacks,,unknown,unmatched
167961,snacks,"snacks, pork skins, plain",544.0,61.3,31.3,0.0,0.0,0.0,1818.0,127.0,85.0,snacks,,unknown,unmatched
167962,snacks,"snacks, potato chips, barbecue-flavor",487.0,6.51,31.06,55.92,5.47,3.8,545.0,1186.0,145.0,snacks,,unknown,unmatched
167963,snacks,"snacks, potato chips, sour-cream-and-onion-flavor",531.0,8.1,33.9,51.5,0.0,5.2,549.0,1331.0,176.0,snacks,,unknown,unmatched
167964,snacks,"snacks, m&m mars, combos snacks cheddar cheese pretzel",463.0,9.85,16.92,66.5,17.6,3.6,1117.0,130.0,143.0,snacks,,unknown,unmatched
167965,snacks,"snacks, pretzels, hard, whole-wheat including both salted and unsalted",362.0,11.1,2.6,81.3,0.0,7.7,203.0,430.0,125.0,snacks,,unknown,unmatched
167966,snacks,"snacks, rice cracker brown rice, plain",387.0,8.2,2.8,81.5,0.89,4.2,166.0,290.0,360.0,snacks,,unknown,unmatched
167967,snacks,"snacks, rice cakes, brown rice, buckwheat",380.0,9.0,3.5,80.1,0.0,3.8,116.0,299.0,380.0,snacks,,unknown,unmatched
167968,snacks,"snacks, trail mix, tropical",442.0,6.3,17.1,65.6,0.0,0.0,95.0,709.0,186.0,snacks,,unknown,unmatched
167969,snacks,"snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",484.0,14.2,31.9,44.9,23.88,5.0,121.0,648.0,387.0,snacks,,unknown,unmatched
167970,snacks,"snacks, tortilla chips, taco-flavor",480.0,7.9,24.2,63.1,0.0,5.3,787.0,217.0,239.0,snacks,,unknown,unmatched
167971,candies,"candies, tootsie roll, chocolate-flavor roll",387.0,1.59,3.31,87.73,56.32,0.1,44.0,116.0,57.0,candies,,unknown,unmatched
167972,candies,"candies, butterscotch",391.0,0.03,3.3,90.4,80.46,0.0,391.0,3.0,1.0,candies,,unknown,unmatched
167973,candies,"candies, carob, unsweetened",540.0,8.15,31.36,56.29,34.11,3.8,107.0,633.0,126.0,candies,,unknown,unmatched
167974,candies,"candies, caramels",382.0,4.6,8.1,77.0,65.5,0.0,245.0,214.0,114.0,candies,,unknown,unmatched
167975,candies,"candies, caramello candy bar",462.0,6.19,21.19,63.81,56.92,1.2,122.0,341.0,150.0,candies,,unknown,unmatched
167976,candies,"candies, semisweet chocolate",480.0,4.2,30.0,63.9,54.5,5.9,11.0,365.0,132.0,candies,,unknown,unmatched
167977,candies,"candies, sweet chocolate",507.0,3.9,34.2,60.4,51.48,5.5,16.0,290.0,147.0,candies,,unknown,unmatched
167978,candies,"candies, sweet chocolate coated fondant",366.0,2.2,9.3,80.4,71.42,2.1,26.0,168.0,95.0,candies,,unknown,unmatched
167979,candies,"candies, hershey's golden almond solitaires",569.0,11.97,37.13,46.85,37.13,4.4,52.0,,,candies,,unknown,unmatched
167980,candies,"candies, confectioner's coating, butterscotch",539.0,2.2,29.05,67.1,67.1,0.0,89.0,64.0,31.0,candies,,unknown,unmatched
167982,candies,"candies, york peppermint pattie",384.0,2.19,7.17,80.99,63.78,2.0,28.0,111.0,0.0,candies,,unknown,unmatched
167983,candies,"candies, twizzlers nibs cherry bits",347.0,2.3,2.64,79.37,51.35,0.6,195.0,37.0,24.0,candies,,unknown,unmatched
167984,candies,"candies, symphony milk chocolate bar",531.0,8.51,30.57,58.01,53.96,1.7,101.0,438.0,206.0,candies,,unknown,unmatched
167985,candies,"candies, 5th avenue candy bar",482.0,8.78,23.98,62.68,47.19,3.1,225.0,347.0,141.0,candies,,unknown,unmatched
167986,candies,"candies, fondant, prepared-from-recipe",373.0,0.0,0.02,93.18,88.9,0.0,11.0,4.0,0.0,candies,,unknown,unmatched
167987,candies,"candies, fudge, chocolate, prepared-from-recipe",410.0,2.39,10.41,76.7,73.12,1.7,45.0,134.0,71.0,candies,,unknown,unmatched
167988,candies,"candies, fudge, chocolate, with nuts, prepared-from-recipe",460.0,4.38,18.93,68.15,63.37,2.5,39.0,183.0,114.0,candies,,unknown,unmatched
167989,candies,"candies, gumdrops, starch jelly pieces",396.0,0.0,0.0,98.9,58.97,0.1,44.0,5.0,1.0,candies,,unknown,unmatched
167990,candies,"candies, hard",394.0,0.0,0.2,98.0,62.9,0.0,38.0,5.0,3.0,candies,,unknown,unmatched
167991,candies,"candies, jellybeans",375.0,0.0,0.05,93.55,70.0,0.2,50.0,37.0,4.0,candies,,unknown,unmatched
167992,candies,"candies, kit kat wafer bar",518.0,6.51,25.99,64.59,48.68,1.0,54.0,231.0,135.0,candies,,unknown,unmatched
167993,candies,"candies, krackel chocolate bar",523.0,6.62,26.58,64.34,52.53,2.2,196.0,325.0,123.0,candies,,unknown,unmatched
167994,candies,"candies, mars snackfood us, mars almond bar",467.0,8.1,23.0,62.7,52.1,2.0,170.0,325.0,234.0,candies,,unknown,unmatched
167995,candies,"candies, marshmallows",318.0,1.8,0.2,81.3,57.56,0.1,80.0,5.0,8.0,candies,,unknown,unmatched
167996,candies,"candies, halavah, plain",469.0,12.49,21.52,60.49,0.0,4.5,195.0,187.0,607.0,candies,,unknown,unmatched
167997,candies,"candies, nestle, oh henry! bar",462.0,7.7,23.0,65.5,46.2,1.9,193.0,259.0,140.0,candies,,unknown,unmatched
167998,puddings,"puddings, chocolate, dry mix, instant, prepared with 2% milk",105.0,3.15,1.92,18.89,0.0,0.4,284.0,168.0,238.0,puddings,,unknown,unmatched
168001,candies,"candies, milk chocolate coated peanuts",519.0,13.1,33.5,49.7,37.59,4.7,41.0,502.0,212.0,candies,,unknown,unmatched
168002,glutino,"glutino, gluten free wafers, lemon flavored",515.0,0.0,24.18,74.39,42.31,0.0,111.0,36.0,39.0,glutino,,unknown,unmatched
168003,glutino,"glutino, gluten free wafers, milk chocolate",541.0,4.06,30.42,62.82,40.99,1.6,122.0,340.0,144.0,glutino,,unknown,unmatched
168004,mary's gone crackers,"mary's gone crackers, original crackers, organic gluten free",446.0,12.06,15.63,64.29,1.0,16.2,587.0,477.0,422.0,mary's gone crackers,,unknown,unmatched
168005,pepperidge farm,"pepperidge farm, goldfish, baked snack crackers, cheddar",457.0,11.71,16.11,66.2,0.69,0.0,874.0,199.0,177.0,pepperidge farm,,unknown,unmatched
168006,pepperidge farm,"pepperidge farm, goldfish, baked snack crackers, explosive pizza",458.0,9.56,16.82,67.2,2.4,0.0,868.0,296.0,118.0,pepperidge farm,,unknown,unmatched
168007,sage valley,"sage valley, gluten free vanilla sandwich cookies",499.0,3.13,22.15,71.88,43.94,1.0,212.0,144.0,47.0,sage valley,,unknown,unmatched
168008,schar,"schar, gluten-free, classic white rolls",239.0,3.34,2.65,50.47,6.87,5.1,593.0,76.0,50.0,schar,,unknown,unmatched
168009,schar,"schar, gluten-free, wheat-free, classic white bread",240.0,3.81,4.47,46.13,3.34,5.1,441.0,66.0,55.0,schar,,unknown,unmatched
168010,udi's,"udi's, gluten free, classic french dinner rolls",310.0,7.99,6.4,55.1,9.53,3.6,707.0,161.0,126.0,udi's,,unknown,unmatched
168011,van's,"van's, gluten free, totally original waffles",248.0,2.99,8.22,40.54,1.73,0.0,508.0,121.0,345.0,van's,,unknown,unmatched
168012,van's,"van's, the perfect 10, crispy six whole grain + four seed baked crackers, gluten free",471.0,7.63,18.93,67.57,0.0,0.0,730.0,255.0,269.0,van's,,unknown,unmatched
168013,bread,"bread, multi-grain (includes whole-grain)",265.0,13.36,4.23,43.34,6.39,7.4,381.0,230.0,228.0,bread,,unknown,unmatched
168017,mouse nuts,"mouse nuts, roots (alaska native)",81.0,3.9,0.1,16.1,0.0,0.0,,,175.0,mouse nuts,,unknown,unmatched
168018,mouse nuts,"mouse nuts, seedlings (alaska native)",104.0,7.3,1.1,16.3,0.0,0.0,,,150.0,mouse nuts,,unknown,unmatched
168019,octopus (alaska native),octopus (alaska native),56.0,12.3,0.8,0.0,0.0,0.0,,,158.0,octopus (alaska native),,unknown,unmatched
168020,seal,"seal, bearded (oogruk), meat, dried (alaska native)",351.0,82.6,2.3,0.0,0.0,0.0,,,784.0,seal,,unknown,unmatched
168022,rhubarb,"rhubarb, wild, leaves (alaska native)",61.0,4.2,0.5,9.9,0.0,0.0,,,87.0,rhubarb,,unknown,unmatched
168025,seal,"seal, ringed, meat (alaska native)",142.0,28.4,3.2,0.0,0.0,0.0,110.0,,238.0,seal,,unknown,unmatched
168026,seal,"seal, ringed, liver (alaska native)",116.0,18.6,3.3,2.9,0.0,0.0,,,3.0,seal,,unknown,unmatched
168027,soup,"soup, fish, homemade (alaska native)",72.0,7.4,2.2,5.6,0.0,0.0,30.0,128.0,112.0,soup,,unknown,unmatched
168028,sourdock,"sourdock, young leaves (alaska native)",42.0,2.3,0.7,6.5,0.0,0.0,,,55.0,sourdock,,unknown,unmatched
168035,willow,"willow, leaves in oil (alaska native)",592.0,2.6,61.0,8.1,0.0,0.0,,,58.0,willow,,unknown,unmatched
168036,willow,"willow, young leaves, chopped (alaska native)",122.0,6.1,1.6,20.7,0.0,0.0,,,126.0,willow,,unknown,unmatched
168040,squash,"squash, indian, raw (navajo)",26.0,0.52,0.2,5.64,3.54,0.0,20.0,205.0,12.0,squash,,unknown,unmatched
168041,tortilla,"tortilla, includes plain and from mutton sandwich (navajo)",237.0,7.28,0.95,49.94,2.75,2.4,482.0,105.0,146.0,tortilla,,unknown,unmatched
168042,stew,"stew, dumpling with mutton (navajo)",101.0,8.71,3.78,8.03,0.21,0.0,46.0,82.0,63.0,stew,,unknown,unmatched
168043,stew,"stew, hominy with mutton (navajo)",83.0,6.71,2.06,9.38,0.11,2.0,45.0,118.0,82.0,stew,,unknown,unmatched
168044,stew,"stew, mutton, corn, squash (navajo)",103.0,8.62,4.34,7.27,0.61,1.7,49.0,199.0,111.0,stew,,unknown,unmatched
168049,caribou,"caribou, shoulder meat, dried (alaska native)",271.0,59.38,3.67,0.0,0.0,0.0,950.0,810.0,550.0,caribou,,unknown,unmatched
168050,caribou,"caribou, hind quarter meat, raw (alaska native)",122.0,22.63,3.37,0.0,0.0,0.0,52.0,320.0,230.0,caribou,,unknown,unmatched
168051,seal,"seal, bearded (oogruk), meat, dried, in oil (alaska native)",367.0,35.31,25.08,0.0,0.0,0.0,120.0,400.0,240.0,seal,,unknown,unmatched
168053,seal,"seal, bearded (oogruk), meat, low quadrant, raw (alaska native)",186.0,23.63,10.17,0.0,0.0,0.0,57.0,210.0,140.0,seal,,unknown,unmatched
168055,elk,"elk, free range, ground, cooked patties (shoshone bannock)",143.0,29.45,2.8,0.0,0.0,0.0,56.0,379.0,236.0,elk,,unknown,unmatched
168056,elk,"elk, free range, ground, raw (shoshone bannock)",97.0,20.14,1.8,0.0,0.0,0.0,49.0,328.0,196.0,elk,,unknown,unmatched
168057,elk,"elk, free range, roast, eye of round, cooked (shoshone bannock)",148.0,30.56,2.85,0.0,0.0,0.0,50.0,369.0,236.0,elk,,unknown,unmatched
168058,chokecherries,"chokecherries, raw, pitted (shoshone bannock)",156.0,2.89,0.98,33.88,14.22,17.0,2.0,309.0,45.0,chokecherries,,unknown,unmatched
168063,Arroz con Leche,"restaurant, latino, arroz con leche (rice pudding)",146.0,3.2,3.69,24.92,15.26,0.5,106.0,142.0,83.0,Arroz con Leche,,unknown,unmatched
168064,Arroz con Frijoles Negros,"restaurant, latino, arroz con frijoles negros (rice and black beans)",151.0,4.64,3.85,24.4,0.86,3.4,420.0,224.0,87.0,Arroz con Frijoles Negros,,unknown,unmatched
168065,Arroz con Habichuelas Colorados,"restaurant, latino, arroz con habichuelas colorados (rice and red beans)",142.0,3.96,3.46,23.74,0.15,2.6,370.0,194.0,75.0,Arroz con Habichuelas Colorados,,unknown,unmatched
168066,Arroz con Grandules,"restaurant, latino, arroz con grandules (rice and pigeonpeas)",182.0,3.5,4.98,30.75,0.0,1.4,583.0,84.0,54.0,Arroz con Grandules,,unknown,unmatched
168068,Black Bean Soup,"restaurant, latino, black bean soup",103.0,5.1,2.57,14.79,0.89,4.9,311.0,340.0,109.0,Black Bean Soup,,unknown,unmatched
168069,Tripe Soup,"restaurant, latino, tripe soup",74.0,8.61,2.58,4.07,0.0,0.0,411.0,81.0,42.0,Tripe Soup,,unknown,unmatched
168070,arepa,"restaurant, latino, arepa (unleavened cornmeal bread)",219.0,5.48,5.38,37.14,0.87,2.6,270.0,88.0,117.0,arepa,,unknown,unmatched
168071,bunuelos,"restaurant, latino, bunuelos (fried yeast bread)",462.0,8.02,26.24,48.57,12.24,1.5,418.0,104.0,157.0,bunuelos,,unknown,unmatched
168073,cracker barrel,"cracker barrel, chicken tenderloin platter, fried, from kid's menu",294.0,18.67,15.41,20.24,0.19,1.0,871.0,330.0,275.0,cracker barrel,,unknown,unmatched
168074,cracker barrel,"cracker barrel, country fried shrimp platter",287.0,12.62,16.77,21.4,0.0,0.3,1050.0,86.0,210.0,cracker barrel,,unknown,unmatched
168075,cracker barrel,"cracker barrel, farm raised catfish platter",266.0,22.94,17.05,5.31,0.0,1.6,414.0,434.0,470.0,cracker barrel,,unknown,unmatched
168076,denny's,"denny's, mozzarella cheese sticks",324.0,13.56,17.87,27.22,2.83,1.6,1008.0,121.0,358.0,denny's,,unknown,unmatched
168077,denny's,"denny's, golden fried shrimp",319.0,13.88,20.01,20.93,0.75,1.5,1400.0,128.0,498.0,denny's,,unknown,unmatched
